"BudgetMs","File","Threads","ExitCode","PipelineLines"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-1.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7499 final_lahc_budget_ms=9434 final_sa_budget_ms=5308 final_polish_budget_ms=250 planned_total_ms=22491 || [PIPELINE][summary] input 0 initial_fdl_ms=5 final_lahc_ms=9434 final_sa_ms=5308 final_polish_ms=61 final_k=11 final_crossings=494 final_lp=441168 saturated=0 budget_share_fdl=0.000337655 budget_share_lahc=0.637088 budget_share_sa=0.358455 budget_share_polish=0.00411939"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-2.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7499 final_lahc_budget_ms=9418 final_sa_budget_ms=5299 final_polish_budget_ms=250 planned_total_ms=22466 || [PIPELINE][summary] input 0 initial_fdl_ms=26 final_lahc_ms=9418 final_sa_ms=5299 final_polish_ms=76 final_k=5 final_crossings=146 final_lp=6056 saturated=0 budget_share_fdl=0.0017545 budget_share_lahc=0.635535 budget_share_sa=0.357581 budget_share_polish=0.00512855"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-3.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7499 final_lahc_budget_ms=9418 final_sa_budget_ms=5298 final_polish_budget_ms=250 planned_total_ms=22465 || [PIPELINE][summary] input 0 initial_fdl_ms=24 final_lahc_ms=9418 final_sa_ms=5298 final_polish_ms=261 final_k=92 final_crossings=6306 final_lp=1883419562 saturated=0 budget_share_fdl=0.00159989 budget_share_lahc=0.627825 budget_share_sa=0.353176 budget_share_polish=0.0173988"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-4.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7498 final_lahc_budget_ms=9400 final_sa_budget_ms=5289 final_polish_budget_ms=250 planned_total_ms=22437 || [PIPELINE][summary] input 0 initial_fdl_ms=44 final_lahc_ms=9400 final_sa_ms=5289 final_polish_ms=251 final_k=12 final_crossings=993 final_lp=688616 saturated=0 budget_share_fdl=0.00293647 budget_share_lahc=0.627336 budget_share_sa=0.352977 budget_share_polish=0.0167512"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-5.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7498 final_lahc_budget_ms=9060 final_sa_budget_ms=5097 final_polish_budget_ms=250 planned_total_ms=21905 || [PIPELINE][summary] input 0 initial_fdl_ms=415 final_lahc_ms=9060 final_sa_ms=5097 final_polish_ms=278 final_k=158 final_crossings=51111 final_lp=712759679 saturated=0 budget_share_fdl=0.0279461 budget_share_lahc=0.610101 budget_share_sa=0.343232 budget_share_polish=0.0187205"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-6.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7498 final_lahc_budget_ms=9212 final_sa_budget_ms=5182 final_polish_budget_ms=0 planned_total_ms=21892 || [PIPELINE][summary] input 0 initial_fdl_ms=299 final_lahc_ms=9212 final_sa_ms=5182 final_polish_ms=0 final_k=1207 final_crossings=693329 final_lp=5961265448645 saturated=0 budget_share_fdl=0.0203498 budget_share_lahc=0.626965 budget_share_sa=0.352685 budget_share_polish=0"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-7.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7498 final_lahc_budget_ms=9151 final_sa_budget_ms=5148 final_polish_budget_ms=250 planned_total_ms=22047 || [PIPELINE][summary] input 0 initial_fdl_ms=335 final_lahc_ms=9151 final_sa_ms=5148 final_polish_ms=267 final_k=102 final_crossings=23812 final_lp=758938570 saturated=0 budget_share_fdl=0.0224817 budget_share_lahc=0.61412 budget_share_sa=0.34548 budget_share_polish=0.0179183"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-9.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=8187 final_sa_budget_ms=4606 final_polish_budget_ms=0 planned_total_ms=13793 || [PIPELINE][summary] input 0 initial_fdl_ms=1205 final_lahc_ms=8187 final_sa_ms=4606 final_polish_ms=0 final_k=834 final_crossings=495921 final_lp=76176426878 saturated=0 budget_share_fdl=0.0860837 budget_share_lahc=0.584869 budget_share_sa=0.329047 budget_share_polish=0"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-8.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=8779 final_sa_budget_ms=4939 final_polish_budget_ms=0 planned_total_ms=14718 || [PIPELINE][summary] input 0 initial_fdl_ms=1260 final_lahc_ms=8779 final_sa_ms=4939 final_polish_ms=0 final_k=9690 final_crossings=42806511 final_lp=132774651809574 saturated=0 budget_share_fdl=0.0841234 budget_share_lahc=0.586126 budget_share_sa=0.32975 budget_share_polish=0"
