"BudgetMs","File","Threads","ExitCode","PipelineLines"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-1.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27499 final_lahc_budget_ms=35035 final_sa_budget_ms=19708 final_polish_budget_ms=250 planned_total_ms=82492 || [PIPELINE][summary] input 0 initial_fdl_ms=3 final_lahc_ms=35035 final_sa_ms=19708 final_polish_ms=35 final_k=9 final_crossings=418 final_lp=219348 saturated=0 budget_share_fdl=5.47635e-05 budget_share_lahc=0.639547 budget_share_sa=0.35976 budget_share_polish=0.000638908"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-2.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27499 final_lahc_budget_ms=35026 final_sa_budget_ms=19703 final_polish_budget_ms=250 planned_total_ms=82478 || [PIPELINE][summary] input 0 initial_fdl_ms=16 final_lahc_ms=35026 final_sa_ms=19703 final_polish_ms=50 final_k=4 final_crossings=116 final_lp=2770 saturated=0 budget_share_fdl=0.000291997 budget_share_lahc=0.639219 budget_share_sa=0.359577 budget_share_polish=0.000912492"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-3.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27497 final_lahc_budget_ms=35010 final_sa_budget_ms=19694 final_polish_budget_ms=250 planned_total_ms=82451 || [PIPELINE][summary] input 0 initial_fdl_ms=27 final_lahc_ms=35010 final_sa_ms=19694 final_polish_ms=253 final_k=92 final_crossings=5861 final_lp=1315720072 saturated=0 budget_share_fdl=0.000491052 budget_share_lahc=0.636731 budget_share_sa=0.358177 budget_share_polish=0.00460134"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-4.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27498 final_lahc_budget_ms=34993 final_sa_budget_ms=19684 final_polish_budget_ms=250 planned_total_ms=82425 || [PIPELINE][summary] input 0 initial_fdl_ms=53 final_lahc_ms=34993 final_sa_ms=19684 final_polish_ms=119 final_k=10 final_crossings=718 final_lp=253638 saturated=0 budget_share_fdl=0.000966289 budget_share_lahc=0.637988 budget_share_sa=0.358876 budget_share_polish=0.00216959"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-5.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27497 final_lahc_budget_ms=34614 final_sa_budget_ms=19471 final_polish_budget_ms=250 planned_total_ms=81832 || [PIPELINE][summary] input 0 initial_fdl_ms=426 final_lahc_ms=34614 final_sa_ms=19470 final_polish_ms=271 final_k=161 final_crossings=51614 final_lp=736092482 saturated=0 budget_share_fdl=0.00777642 budget_share_lahc=0.631861 budget_share_sa=0.355415 budget_share_polish=0.00494697"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-6.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27497 final_lahc_budget_ms=34757 final_sa_budget_ms=19552 final_polish_budget_ms=0 planned_total_ms=81806 || [PIPELINE][summary] input 0 initial_fdl_ms=354 final_lahc_ms=34757 final_sa_ms=19552 final_polish_ms=0 final_k=1206 final_crossings=670534 final_lp=5372381109858 saturated=0 budget_share_fdl=0.00647604 budget_share_lahc=0.635841 budget_share_sa=0.357683 budget_share_polish=0"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-7.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27497 final_lahc_budget_ms=34622 final_sa_budget_ms=19475 final_polish_budget_ms=250 planned_total_ms=81844 || [PIPELINE][summary] input 0 initial_fdl_ms=461 final_lahc_ms=34622 final_sa_ms=19475 final_polish_ms=260 final_k=99 final_crossings=20984 final_lp=414365046 saturated=0 budget_share_fdl=0.00840965 budget_share_lahc=0.631581 budget_share_sa=0.355267 budget_share_polish=0.00474297"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-9.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=33614 final_sa_budget_ms=18909 final_polish_budget_ms=0 planned_total_ms=53523 || [PIPELINE][summary] input 0 initial_fdl_ms=1237 final_lahc_ms=33614 final_sa_ms=18909 final_polish_ms=0 final_k=869 final_crossings=493730 final_lp=74688615232 saturated=0 budget_share_fdl=0.0230097 budget_share_lahc=0.62526 budget_share_sa=0.35173 budget_share_polish=0"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-8.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=34287 final_sa_budget_ms=19287 final_polish_budget_ms=0 planned_total_ms=54574 || [PIPELINE][summary] input 0 initial_fdl_ms=1401 final_lahc_ms=34287 final_sa_ms=19288 final_polish_ms=0 final_k=9829 final_crossings=43814621 final_lp=145652933578880 saturated=0 budget_share_fdl=0.0254838 budget_share_lahc=0.623672 budget_share_sa=0.350844 budget_share_polish=0"
