"BudgetMs","File","Threads","ExitCode","PipelineLines"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-1.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7498 final_lahc_budget_ms=9432 final_sa_budget_ms=5307 final_polish_budget_ms=250 planned_total_ms=22487 || [PIPELINE][summary] input 0 initial_fdl_ms=5 final_lahc_ms=9432 final_sa_ms=5307 final_polish_ms=69 final_k=10 final_crossings=459 final_lp=296098 saturated=0 budget_share_fdl=0.000337541 budget_share_lahc=0.636738 budget_share_sa=0.358266 budget_share_polish=0.00465807"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-2.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7497 final_lahc_budget_ms=9426 final_sa_budget_ms=5303 final_polish_budget_ms=250 planned_total_ms=22476 || [PIPELINE][summary] input 0 initial_fdl_ms=11 final_lahc_ms=9426 final_sa_ms=5303 final_polish_ms=92 final_k=4 final_crossings=137 final_lp=4702 saturated=0 budget_share_fdl=0.00074164 budget_share_lahc=0.635518 budget_share_sa=0.357538 budget_share_polish=0.0062028"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-3.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7499 final_lahc_budget_ms=9422 final_sa_budget_ms=5301 final_polish_budget_ms=250 planned_total_ms=22472 || [PIPELINE][summary] input 0 initial_fdl_ms=15 final_lahc_ms=9422 final_sa_ms=5301 final_polish_ms=254 final_k=92 final_crossings=5987 final_lp=1435577274 saturated=0 budget_share_fdl=0.00100053 budget_share_lahc=0.628469 budget_share_sa=0.353589 budget_share_polish=0.0169424"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-4.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7499 final_lahc_budget_ms=9414 final_sa_budget_ms=5296 final_polish_budget_ms=250 planned_total_ms=22459 || [PIPELINE][summary] input 0 initial_fdl_ms=29 final_lahc_ms=9414 final_sa_ms=5296 final_polish_ms=166 final_k=11 final_crossings=862 final_lp=506170 saturated=0 budget_share_fdl=0.00194566 budget_share_lahc=0.6316 budget_share_sa=0.355317 budget_share_polish=0.0111372"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-5.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7497 final_lahc_budget_ms=9101 final_sa_budget_ms=5120 final_polish_budget_ms=250 planned_total_ms=21968 || [PIPELINE][summary] input 0 initial_fdl_ms=351 final_lahc_ms=9101 final_sa_ms=5120 final_polish_ms=274 final_k=159 final_crossings=51247 final_lp=725924322 saturated=0 budget_share_fdl=0.0236427 budget_share_lahc=0.613027 budget_share_sa=0.344874 budget_share_polish=0.0184561"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-6.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7497 final_lahc_budget_ms=8983 final_sa_budget_ms=5053 final_polish_budget_ms=0 planned_total_ms=21533 || [PIPELINE][summary] input 0 initial_fdl_ms=485 final_lahc_ms=8983 final_sa_ms=5053 final_polish_ms=0 final_k=1221 final_crossings=705090 final_lp=6332200289046 saturated=0 budget_share_fdl=0.0333999 budget_share_lahc=0.618621 budget_share_sa=0.347979 budget_share_polish=0"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-7.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7497 final_lahc_budget_ms=8981 final_sa_budget_ms=5052 final_polish_budget_ms=250 planned_total_ms=21780 || [PIPELINE][summary] input 0 initial_fdl_ms=504 final_lahc_ms=8981 final_sa_ms=5052 final_polish_ms=270 final_k=129 final_crossings=24550 final_lp=810717242 saturated=0 budget_share_fdl=0.034038 budget_share_lahc=0.606537 budget_share_sa=0.34119 budget_share_polish=0.0182346"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-9.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=7918 final_sa_budget_ms=4454 final_polish_budget_ms=0 planned_total_ms=13372 || [PIPELINE][summary] input 0 initial_fdl_ms=1288 final_lahc_ms=7918 final_sa_ms=4454 final_polish_ms=0 final_k=834 final_crossings=496430 final_lp=76096754068 saturated=0 budget_share_fdl=0.0942899 budget_share_lahc=0.579649 budget_share_sa=0.326061 budget_share_polish=0"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-8.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=8642 final_sa_budget_ms=4862 final_polish_budget_ms=0 planned_total_ms=14504 || [PIPELINE][summary] input 0 initial_fdl_ms=1468 final_lahc_ms=8643 final_sa_ms=4862 final_polish_ms=0 final_k=9829 final_crossings=43814621 final_lp=145652933578880 saturated=0 budget_share_fdl=0.0980431 budget_share_lahc=0.577239 budget_share_sa=0.324718 budget_share_polish=0"
