"BudgetMs","File","Threads","ExitCode","PipelineLines"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-1.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=30000 final_lahc_budget_ms=188636 final_sa_budget_ms=106109 final_polish_budget_ms=250 planned_total_ms=324995 || [PIPELINE][summary] input 0 initial_fdl_ms=2 final_lahc_ms=188636 final_sa_ms=106109 final_polish_ms=61 final_k=10 final_crossings=421 final_lp=246726 saturated=0 budget_share_fdl=6.78408e-06 budget_share_lahc=0.639861 budget_share_sa=0.359926 budget_share_polish=0.000206914"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-2.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=30000 final_lahc_budget_ms=188626 final_sa_budget_ms=106103 final_polish_budget_ms=250 planned_total_ms=324979 || [PIPELINE][summary] input 0 initial_fdl_ms=14 final_lahc_ms=188626 final_sa_ms=106104 final_polish_ms=95 final_k=4 final_crossings=111 final_lp=2574 saturated=0 budget_share_fdl=4.74835e-05 budget_share_lahc=0.639759 budget_share_sa=0.359871 budget_share_polish=0.00032221"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-3.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=30000 final_lahc_budget_ms=188618 final_sa_budget_ms=106098 final_polish_budget_ms=250 planned_total_ms=324966 || [PIPELINE][summary] input 0 initial_fdl_ms=21 final_lahc_ms=188619 final_sa_ms=106097 final_polish_ms=253 final_k=95 final_crossings=5494 final_lp=1194113386 saturated=0 budget_share_fdl=7.11889e-05 budget_share_lahc=0.639408 budget_share_sa=0.359663 budget_share_polish=0.000857656"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-4.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=30000 final_lahc_budget_ms=188613 final_sa_budget_ms=106095 final_polish_budget_ms=250 planned_total_ms=324958 || [PIPELINE][summary] input 0 initial_fdl_ms=25 final_lahc_ms=188613 final_sa_ms=106095 final_polish_ms=250 final_k=8 final_crossings=593 final_lp=106948 saturated=0 budget_share_fdl=8.47506e-05 budget_share_lahc=0.639403 budget_share_sa=0.359665 budget_share_polish=0.000847506"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-5.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=60000 final_lahc_budget_ms=188367 final_sa_budget_ms=105957 final_polish_budget_ms=250 planned_total_ms=354574 || [PIPELINE][summary] input 0 initial_fdl_ms=265 final_lahc_ms=188368 final_sa_ms=105956 final_polish_ms=288 final_k=149 final_crossings=43823 final_lp=447383642 saturated=0 budget_share_fdl=0.00089868 budget_share_lahc=0.638802 budget_share_sa=0.359323 budget_share_polish=0.000976678"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-6.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=60000 final_lahc_budget_ms=188508 final_sa_budget_ms=106036 final_polish_budget_ms=0 planned_total_ms=354544 || [PIPELINE][summary] input 0 initial_fdl_ms=202 final_lahc_ms=188508 final_sa_ms=106035 final_polish_ms=0 final_k=1219 final_crossings=650566 final_lp=4701036754242 saturated=0 budget_share_fdl=0.000685338 budget_share_lahc=0.639563 budget_share_sa=0.359752 budget_share_polish=0"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-7.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=60000 final_lahc_budget_ms=188383 final_sa_budget_ms=105966 final_polish_budget_ms=250 planned_total_ms=354599 || [PIPELINE][summary] input 0 initial_fdl_ms=303 final_lahc_ms=188383 final_sa_ms=105966 final_polish_ms=258 final_k=65 final_crossings=13449 final_lp=73258744 saturated=0 budget_share_fdl=0.00102743 budget_share_lahc=0.638781 budget_share_sa=0.359316 budget_share_polish=0.000874843"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-9.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=187506 final_sa_budget_ms=105473 final_polish_budget_ms=0 planned_total_ms=293979 || [PIPELINE][summary] input 0 initial_fdl_ms=1151 final_lahc_ms=187506 final_sa_ms=105473 final_polish_ms=0 final_k=867 final_crossings=480838 final_lp=71498924310 saturated=0 budget_share_fdl=0.00391324 budget_share_lahc=0.637494 budget_share_sa=0.358593 budget_share_polish=0"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-8.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=188084 final_sa_budget_ms=105798 final_polish_budget_ms=0 planned_total_ms=294882 || [PIPELINE][summary] input 0 initial_fdl_ms=1100 final_lahc_ms=188084 final_sa_ms=105798 final_polish_ms=0 final_k=8866 final_crossings=38330048 final_lp=89067053362177 saturated=0 budget_share_fdl=0.00372904 budget_share_lahc=0.637612 budget_share_sa=0.358659 budget_share_polish=0"
