"BudgetMs","File","Threads","ExitCode","PipelineLines"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-1.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27498 final_lahc_budget_ms=35032 final_sa_budget_ms=19707 final_polish_budget_ms=250 planned_total_ms=82487 || [PIPELINE][summary] input 0 initial_fdl_ms=5 final_lahc_ms=35032 final_sa_ms=19707 final_polish_ms=42 final_k=13 final_crossings=469 final_lp=451150 saturated=0 budget_share_fdl=9.12642e-05 budget_share_lahc=0.639433 budget_share_sa=0.359709 budget_share_polish=0.000766619"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-2.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27498 final_lahc_budget_ms=35018 final_sa_budget_ms=19699 final_polish_budget_ms=250 planned_total_ms=82465 || [PIPELINE][summary] input 0 initial_fdl_ms=26 final_lahc_ms=35018 final_sa_ms=19699 final_polish_ms=39 final_k=4 final_crossings=116 final_lp=2888 saturated=0 budget_share_fdl=0.000474608 budget_share_lahc=0.639225 budget_share_sa=0.359589 budget_share_polish=0.000711913"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-3.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27498 final_lahc_budget_ms=35026 final_sa_budget_ms=19703 final_polish_budget_ms=250 planned_total_ms=82477 || [PIPELINE][summary] input 0 initial_fdl_ms=10 final_lahc_ms=35026 final_sa_ms=19703 final_polish_ms=255 final_k=80 final_crossings=5966 final_lp=1291196158 saturated=0 budget_share_fdl=0.000181838 budget_share_lahc=0.636906 budget_share_sa=0.358275 budget_share_polish=0.00463687"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-4.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27498 final_lahc_budget_ms=35003 final_sa_budget_ms=19690 final_polish_budget_ms=250 planned_total_ms=82441 || [PIPELINE][summary] input 0 initial_fdl_ms=42 final_lahc_ms=35003 final_sa_ms=19690 final_polish_ms=141 final_k=9 final_crossings=731 final_lp=250016 saturated=0 budget_share_fdl=0.000765362 budget_share_lahc=0.637856 budget_share_sa=0.358809 budget_share_polish=0.00256943"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-5.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27497 final_lahc_budget_ms=34659 final_sa_budget_ms=19496 final_polish_budget_ms=250 planned_total_ms=81902 || [PIPELINE][summary] input 0 initial_fdl_ms=340 final_lahc_ms=34659 final_sa_ms=19496 final_polish_ms=262 final_k=159 final_crossings=49554 final_lp=712370207 saturated=0 budget_share_fdl=0.00620925 budget_share_lahc=0.63296 budget_share_sa=0.356046 budget_share_polish=0.00478478"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-6.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27497 final_lahc_budget_ms=34739 final_sa_budget_ms=19541 final_polish_budget_ms=0 planned_total_ms=81777 || [PIPELINE][summary] input 0 initial_fdl_ms=377 final_lahc_ms=34739 final_sa_ms=19541 final_polish_ms=0 final_k=1221 final_crossings=705090 final_lp=6332200289046 saturated=0 budget_share_fdl=0.00689756 budget_share_lahc=0.635582 budget_share_sa=0.357521 budget_share_polish=0"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-7.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27497 final_lahc_budget_ms=34711 final_sa_budget_ms=19526 final_polish_budget_ms=250 planned_total_ms=81984 || [PIPELINE][summary] input 0 initial_fdl_ms=367 final_lahc_ms=34711 final_sa_ms=19526 final_polish_ms=255 final_k=98 final_crossings=21008 final_lp=390900431 saturated=0 budget_share_fdl=0.00668988 budget_share_lahc=0.632731 budget_share_sa=0.355931 budget_share_polish=0.00464828"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-9.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=33550 final_sa_budget_ms=18872 final_polish_budget_ms=0 planned_total_ms=53422 || [PIPELINE][summary] input 0 initial_fdl_ms=1370 final_lahc_ms=33550 final_sa_ms=18872 final_polish_ms=0 final_k=906 final_crossings=511546 final_lp=90633462099 saturated=0 budget_share_fdl=0.0254685 budget_share_lahc=0.623699 budget_share_sa=0.350833 budget_share_polish=0"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-8.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=34414 final_sa_budget_ms=19358 final_polish_budget_ms=0 planned_total_ms=54772 || [PIPELINE][summary] input 0 initial_fdl_ms=1207 final_lahc_ms=34414 final_sa_ms=19358 final_polish_ms=0 final_k=9690 final_crossings=42806511 final_lp=132774651809574 saturated=0 budget_share_fdl=0.0219538 budget_share_lahc=0.625948 budget_share_sa=0.352098 budget_share_polish=0"
