"BudgetMs","File","Threads","ExitCode","PipelineLines"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-1.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27499 final_lahc_budget_ms=35034 final_sa_budget_ms=19708 final_polish_budget_ms=250 planned_total_ms=82491 || [PIPELINE][summary] input 0 initial_fdl_ms=4 final_lahc_ms=35034 final_sa_ms=19708 final_polish_ms=42 final_k=12 final_crossings=529 final_lp=556962 saturated=0 budget_share_fdl=7.30087e-05 budget_share_lahc=0.639447 budget_share_sa=0.359714 budget_share_polish=0.000766591"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-2.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27498 final_lahc_budget_ms=35025 final_sa_budget_ms=19702 final_polish_budget_ms=250 planned_total_ms=82475 || [PIPELINE][summary] input 0 initial_fdl_ms=16 final_lahc_ms=35025 final_sa_ms=19702 final_polish_ms=58 final_k=4 final_crossings=115 final_lp=2822 saturated=0 budget_share_fdl=0.000291965 budget_share_lahc=0.639131 budget_share_sa=0.359519 budget_share_polish=0.00105837"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-3.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27499 final_lahc_budget_ms=35022 final_sa_budget_ms=19700 final_polish_budget_ms=250 planned_total_ms=82471 || [PIPELINE][summary] input 0 initial_fdl_ms=17 final_lahc_ms=35022 final_sa_ms=19700 final_polish_ms=253 final_k=88 final_crossings=5684 final_lp=1552709488 saturated=0 budget_share_fdl=0.000309136 budget_share_lahc=0.636856 budget_share_sa=0.358234 budget_share_polish=0.00460067"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-4.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27497 final_lahc_budget_ms=34994 final_sa_budget_ms=19685 final_polish_budget_ms=250 planned_total_ms=82426 || [PIPELINE][summary] input 0 initial_fdl_ms=48 final_lahc_ms=34994 final_sa_ms=19685 final_polish_ms=119 final_k=10 final_crossings=746 final_lp=266644 saturated=0 budget_share_fdl=0.000875178 budget_share_lahc=0.638041 budget_share_sa=0.358914 budget_share_polish=0.00216971"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-5.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27497 final_lahc_budget_ms=34597 final_sa_budget_ms=19461 final_polish_budget_ms=250 planned_total_ms=81805 || [PIPELINE][summary] input 0 initial_fdl_ms=389 final_lahc_ms=34597 final_sa_ms=19461 final_polish_ms=250 final_k=158 final_crossings=49022 final_lp=691172731 saturated=0 budget_share_fdl=0.00711191 budget_share_lahc=0.632521 budget_share_sa=0.355796 budget_share_polish=0.00457063"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-6.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27498 final_lahc_budget_ms=34707 final_sa_budget_ms=19523 final_polish_budget_ms=0 planned_total_ms=81728 || [PIPELINE][summary] input 0 initial_fdl_ms=379 final_lahc_ms=34707 final_sa_ms=19523 final_polish_ms=0 final_k=1212 final_crossings=671241 final_lp=5311986121589 saturated=0 budget_share_fdl=0.00694025 budget_share_lahc=0.635555 budget_share_sa=0.357505 budget_share_polish=0"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-7.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27495 final_lahc_budget_ms=34684 final_sa_budget_ms=19510 final_polish_budget_ms=250 planned_total_ms=81939 || [PIPELINE][summary] input 0 initial_fdl_ms=386 final_lahc_ms=34684 final_sa_ms=19510 final_polish_ms=266 final_k=103 final_crossings=20788 final_lp=386486515 saturated=0 budget_share_fdl=0.00703789 budget_share_lahc=0.632389 budget_share_sa=0.355723 budget_share_polish=0.00484994"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-9.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=33613 final_sa_budget_ms=18908 final_polish_budget_ms=0 planned_total_ms=53521 || [PIPELINE][summary] input 0 initial_fdl_ms=1316 final_lahc_ms=33613 final_sa_ms=18908 final_polish_ms=0 final_k=847 final_crossings=491468 final_lp=71615681592 saturated=0 budget_share_fdl=0.0244442 budget_share_lahc=0.624348 budget_share_sa=0.351208 budget_share_polish=0"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-8.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=34298 final_sa_budget_ms=19293 final_polish_budget_ms=0 planned_total_ms=54591 || [PIPELINE][summary] input 0 initial_fdl_ms=1384 final_lahc_ms=34298 final_sa_ms=19293 final_polish_ms=0 final_k=9829 final_crossings=43814621 final_lp=145652933578880 saturated=0 budget_share_fdl=0.0251751 budget_share_lahc=0.623884 budget_share_sa=0.350941 budget_share_polish=0"
