"BudgetMs","File","Threads","ExitCode","PipelineLines"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-1.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7499 final_lahc_budget_ms=9434 final_sa_budget_ms=5308  || [PIPELINE][summary] input 0 initial_fdl_ms=4 final_lahc_ms=9434 final_sa_ms=5308 final_polish_ms=54 final_k=9 "
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-2.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7499 final_lahc_budget_ms=9418 final_sa_budget_ms=5299  || [PIPELINE][summary] input 0 initial_fdl_ms=28 final_lahc_ms=9418 final_sa_ms=5299 final_polish_ms=95 "
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-3.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7499 final_lahc_budget_ms=9417 final_sa_budget_ms=5298  || [PIPELINE][summary] input 0 initial_fdl_ms=22 final_lahc_ms=9417 final_sa_ms=5298 final_polish_ms=253 "
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-4.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7498 final_lahc_budget_ms=9414 final_sa_budget_ms=5296  || [PIPELINE][summary] input 0 initial_fdl_ms=29 final_lahc_ms=9414 final_sa_ms=5318 final_polish_ms=220 "
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-5.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7497 final_lahc_budget_ms=9067 final_sa_budget_ms=5101  || [PIPELINE][summary] input 0 initial_fdl_ms=385 final_lahc_ms=9067 final_sa_ms=5101 final_polish_ms=301 "
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-6.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7497 final_lahc_budget_ms=9089 final_sa_budget_ms=5114  || [PIPELINE][summary] input 0 initial_fdl_ms=446 final_lahc_ms=9089 final_sa_ms=5114 final_polish_ms=0 "
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-7.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7497 final_lahc_budget_ms=9128 final_sa_budget_ms=5135  || [PIPELINE][summary] input 0 initial_fdl_ms=349 final_lahc_ms=9128 final_sa_ms=5135 final_polish_ms=272 "
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-9.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=8142 final_sa_budget_ms=4581  || [PIPELINE][summary] input 0 initial_fdl_ms=1257 final_lahc_ms=8142 final_sa_ms=4581 final_polish_ms=0 "
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-8.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=8741 final_sa_budget_ms=4917  || [PIPELINE][summary] input 0 initial_fdl_ms=1321 final_lahc_ms=8741 final_sa_ms=4916 final_polish_ms=0 "
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-1.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27499 final_lahc_budget_ms=35032 final_sa_budget_ms=19706  || [PIPELINE][summary] input 0 initial_fdl_ms=7 final_lahc_ms=35032 final_sa_ms=19705 final_polish_ms=60 "
