"BudgetMs","File","Threads","Seed","ExitCode","PipelineLines"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-1.json","1","1337","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7499 final_lahc_budget_ms=9436 final_sa_budget_ms=5309 final_polish_budget_ms=250 planned_total_ms=22494 || [PIPELINE][summary] input 0 initial_fdl_ms=2 final_lahc_ms=9436 final_sa_ms=5309 final_polish_ms=15 final_k=10 final_crossings=434 final_lp=277628 saturated=0 budget_share_fdl=0.000135483 budget_share_lahc=0.639209 budget_share_sa=0.35964 budget_share_polish=0.00101612"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-1.json","1","4242","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7499 final_lahc_budget_ms=9436 final_sa_budget_ms=5309 final_polish_budget_ms=250 planned_total_ms=22494 || [PIPELINE][summary] input 0 initial_fdl_ms=2 final_lahc_ms=9436 final_sa_ms=5309 final_polish_ms=21 final_k=10 final_crossings=444 final_lp=307128 saturated=0 budget_share_fdl=0.000135428 budget_share_lahc=0.638949 budget_share_sa=0.359493 budget_share_polish=0.00142199"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-1.json","1","7201","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7498 final_lahc_budget_ms=9433 final_sa_budget_ms=5307 final_polish_budget_ms=250 planned_total_ms=22488 || [PIPELINE][summary] input 0 initial_fdl_ms=3 final_lahc_ms=9433 final_sa_ms=5307 final_polish_ms=18 final_k=12 final_crossings=484 final_lp=440446 saturated=0 budget_share_fdl=0.000203238 budget_share_lahc=0.639049 budget_share_sa=0.359528 budget_share_polish=0.00121943"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-1.json","1","9109","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7499 final_lahc_budget_ms=9436 final_sa_budget_ms=5309 final_polish_budget_ms=250 planned_total_ms=22494 || [PIPELINE][summary] input 0 initial_fdl_ms=2 final_lahc_ms=9436 final_sa_ms=5309 final_polish_ms=14 final_k=10 final_crossings=421 final_lp=253700 saturated=0 budget_share_fdl=0.000135492 budget_share_lahc=0.639252 budget_share_sa=0.359664 budget_share_polish=0.000948445"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-1.json","1","11047","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7499 final_lahc_budget_ms=9436 final_sa_budget_ms=5309 final_polish_budget_ms=250 planned_total_ms=22494 || [PIPELINE][summary] input 0 initial_fdl_ms=2 final_lahc_ms=9436 final_sa_ms=5309 final_polish_ms=15 final_k=10 final_crossings=431 final_lp=279942 saturated=0 budget_share_fdl=0.000135483 budget_share_lahc=0.639209 budget_share_sa=0.35964 budget_share_polish=0.00101612"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-1.json","1","13003","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7499 final_lahc_budget_ms=9435 final_sa_budget_ms=5308 final_polish_budget_ms=250 planned_total_ms=22492 || [PIPELINE][summary] input 0 initial_fdl_ms=3 final_lahc_ms=9435 final_sa_ms=5308 final_polish_ms=15 final_k=10 final_crossings=437 final_lp=288690 saturated=0 budget_share_fdl=0.000203238 budget_share_lahc=0.639184 budget_share_sa=0.359596 budget_share_polish=0.00101619"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-1.json","1","15427","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7499 final_lahc_budget_ms=9436 final_sa_budget_ms=5309 final_polish_budget_ms=250 planned_total_ms=22494 || [PIPELINE][summary] input 0 initial_fdl_ms=2 final_lahc_ms=9436 final_sa_ms=5309 final_polish_ms=15 final_k=11 final_crossings=430 final_lp=283622 saturated=0 budget_share_fdl=0.000135483 budget_share_lahc=0.639209 budget_share_sa=0.35964 budget_share_polish=0.00101612"
