"BudgetMs","File","Threads","ExitCode","PipelineLines"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-1.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27498 final_lahc_budget_ms=35034 final_sa_budget_ms=19707 final_polish_budget_ms=250 planned_total_ms=82489 || [PIPELINE][summary] input 0 initial_fdl_ms=4 final_lahc_ms=35034 final_sa_ms=19707 final_polish_ms=44 final_k=10 final_crossings=419 final_lp=252966 saturated=0 budget_share_fdl=7.30074e-05 budget_share_lahc=0.639435 budget_share_sa=0.359689 budget_share_polish=0.000803081"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-2.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27499 final_lahc_budget_ms=35024 final_sa_budget_ms=19702 final_polish_budget_ms=250 planned_total_ms=82475 || [PIPELINE][summary] input 0 initial_fdl_ms=18 final_lahc_ms=35024 final_sa_ms=19702 final_polish_ms=45 final_k=4 final_crossings=121 final_lp=3082 saturated=0 budget_share_fdl=0.000328533 budget_share_lahc=0.639252 budget_share_sa=0.359598 budget_share_polish=0.000821333"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-3.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27498 final_lahc_budget_ms=35020 final_sa_budget_ms=19700 final_polish_budget_ms=250 planned_total_ms=82468 || [PIPELINE][summary] input 0 initial_fdl_ms=17 final_lahc_ms=35020 final_sa_ms=19700 final_polish_ms=246 final_k=82 final_crossings=5392 final_lp=920078988 saturated=0 budget_share_fdl=0.000309186 budget_share_lahc=0.636924 budget_share_sa=0.358293 budget_share_polish=0.00447411"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-4.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27499 final_lahc_budget_ms=34974 final_sa_budget_ms=19673 final_polish_budget_ms=250 planned_total_ms=82396 || [PIPELINE][summary] input 0 initial_fdl_ms=85 final_lahc_ms=34974 final_sa_ms=19673 final_polish_ms=125 final_k=10 final_crossings=764 final_lp=325784 saturated=0 budget_share_fdl=0.00154948 budget_share_lahc=0.637549 budget_share_sa=0.358623 budget_share_polish=0.00227865"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-5.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27497 final_lahc_budget_ms=34601 final_sa_budget_ms=19464 final_polish_budget_ms=250 planned_total_ms=81812 || [PIPELINE][summary] input 0 initial_fdl_ms=481 final_lahc_ms=34601 final_sa_ms=19464 final_polish_ms=265 final_k=160 final_crossings=48444 final_lp=648116908 saturated=0 budget_share_fdl=0.00877561 budget_share_lahc=0.631278 budget_share_sa=0.355111 budget_share_polish=0.0048348"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-6.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27498 final_lahc_budget_ms=34765 final_sa_budget_ms=19556 final_polish_budget_ms=0 planned_total_ms=81819 || [PIPELINE][summary] input 0 initial_fdl_ms=340 final_lahc_ms=34765 final_sa_ms=19556 final_polish_ms=0 final_k=1221 final_crossings=705090 final_lp=6332200289046 saturated=0 budget_share_fdl=0.00622016 budget_share_lahc=0.636011 budget_share_sa=0.357769 budget_share_polish=0"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-7.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27498 final_lahc_budget_ms=34624 final_sa_budget_ms=19476 final_polish_budget_ms=250 planned_total_ms=81848 || [PIPELINE][summary] input 0 initial_fdl_ms=500 final_lahc_ms=34624 final_sa_ms=19476 final_polish_ms=258 final_k=133 final_crossings=21850 final_lp=569530302 saturated=0 budget_share_fdl=0.00911444 budget_share_lahc=0.631157 budget_share_sa=0.355026 budget_share_polish=0.00470305"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-9.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=33566 final_sa_budget_ms=18881 final_polish_budget_ms=0 planned_total_ms=53447 || [PIPELINE][summary] input 0 initial_fdl_ms=1279 final_lahc_ms=33566 final_sa_ms=18881 final_polish_ms=0 final_k=871 final_crossings=500303 final_lp=80173073725 saturated=0 budget_share_fdl=0.023806 budget_share_lahc=0.624763 budget_share_sa=0.351431 budget_share_polish=0"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-8.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=34270 final_sa_budget_ms=19278 final_polish_budget_ms=0 planned_total_ms=54548 || [PIPELINE][summary] input 0 initial_fdl_ms=1427 final_lahc_ms=34271 final_sa_ms=19277 final_polish_ms=0 final_k=9829 final_crossings=43814621 final_lp=145652933578880 saturated=0 budget_share_fdl=0.0259573 budget_share_lahc=0.623392 budget_share_sa=0.35065 budget_share_polish=0"
