"BudgetMs","File","Threads","ExitCode","PipelineLines"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-1.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7499 final_lahc_budget_ms=9433 final_sa_budget_ms=5307 final_polish_budget_ms=250 planned_total_ms=22489 || [PIPELINE][summary] input 0 initial_fdl_ms=5 final_lahc_ms=9433 final_sa_ms=5307 final_polish_ms=64 final_k=11 final_crossings=482 final_lp=396414 saturated=0 budget_share_fdl=0.000337633 budget_share_lahc=0.636978 budget_share_sa=0.358363 budget_share_polish=0.0043217"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-2.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7499 final_lahc_budget_ms=9416 final_sa_budget_ms=5298 final_polish_budget_ms=250 planned_total_ms=22463 || [PIPELINE][summary] input 0 initial_fdl_ms=28 final_lahc_ms=9416 final_sa_ms=5298 final_polish_ms=90 final_k=4 final_crossings=139 final_lp=4436 saturated=0 budget_share_fdl=0.00188781 budget_share_lahc=0.634844 budget_share_sa=0.357201 budget_share_polish=0.00606796"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-3.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7499 final_lahc_budget_ms=9427 final_sa_budget_ms=5303 final_polish_budget_ms=250 planned_total_ms=22479 || [PIPELINE][summary] input 0 initial_fdl_ms=12 final_lahc_ms=9427 final_sa_ms=5303 final_polish_ms=252 final_k=96 final_crossings=6221 final_lp=1701266338 saturated=0 budget_share_fdl=0.00080032 budget_share_lahc=0.628718 budget_share_sa=0.353675 budget_share_polish=0.0168067"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-4.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7498 final_lahc_budget_ms=9390 final_sa_budget_ms=5282 final_polish_budget_ms=250 planned_total_ms=22420 || [PIPELINE][summary] input 0 initial_fdl_ms=62 final_lahc_ms=9392 final_sa_ms=5280 final_polish_ms=235 final_k=13 final_crossings=1002 final_lp=773248 saturated=0 budget_share_fdl=0.00414189 budget_share_lahc=0.62743 budget_share_sa=0.352729 budget_share_polish=0.0156991"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-5.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7497 final_lahc_budget_ms=9144 final_sa_budget_ms=5145 final_polish_budget_ms=250 planned_total_ms=22036 || [PIPELINE][summary] input 0 initial_fdl_ms=290 final_lahc_ms=9144 final_sa_ms=5146 final_polish_ms=291 final_k=161 final_crossings=51614 final_lp=736092482 saturated=0 budget_share_fdl=0.019501 budget_share_lahc=0.614888 budget_share_sa=0.346043 budget_share_polish=0.0195683"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-6.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7498 final_lahc_budget_ms=9198 final_sa_budget_ms=5175 final_polish_budget_ms=0 planned_total_ms=21871 || [PIPELINE][summary] input 0 initial_fdl_ms=301 final_lahc_ms=9198 final_sa_ms=5175 final_polish_ms=0 final_k=1216 final_crossings=682642 final_lp=5731882547587 saturated=0 budget_share_fdl=0.0205125 budget_share_lahc=0.626823 budget_share_sa=0.352665 budget_share_polish=0"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-7.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7498 final_lahc_budget_ms=9139 final_sa_budget_ms=5141 final_polish_budget_ms=250 planned_total_ms=22028 || [PIPELINE][summary] input 0 initial_fdl_ms=374 final_lahc_ms=9139 final_sa_ms=5141 final_polish_ms=270 final_k=115 final_crossings=26054 final_lp=1018697643 saturated=0 budget_share_fdl=0.0250603 budget_share_lahc=0.612369 budget_share_sa=0.344479 budget_share_polish=0.0180917"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-9.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=8273 final_sa_budget_ms=4654 final_polish_budget_ms=0 planned_total_ms=13927 || [PIPELINE][summary] input 0 initial_fdl_ms=1199 final_lahc_ms=8273 final_sa_ms=4654 final_polish_ms=0 final_k=843 final_crossings=515980 final_lp=88292643780 saturated=0 budget_share_fdl=0.0848789 budget_share_lahc=0.585658 budget_share_sa=0.329463 budget_share_polish=0"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-8.json","1","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=8830 final_sa_budget_ms=4967 final_polish_budget_ms=0 planned_total_ms=14797 || [PIPELINE][summary] input 0 initial_fdl_ms=1184 final_lahc_ms=8831 final_sa_ms=4966 final_polish_ms=0 final_k=9512 final_crossings=41708892 final_lp=120580334582622 saturated=0 budget_share_fdl=0.0790334 budget_share_lahc=0.58948 budget_share_sa=0.331487 budget_share_polish=0"
